鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
永和區,房地(土地+建物)+車位,新北市永和區永利路72巷1~30號,23.1,住,,,1081227,土地3建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960207,224.48000000000002,4,2,2,有,有,30500000,135870,坡道平面,46.82,0,含增建或未登記建物。;,RPRPMLRJKHPFFHF56CA
三重區,房地(土地+建物)+車位,新北市三重區集勇街1~30號,30.52,住,,,1081227,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990920,175.07999999999998,3,2,2,有,有,21000000,119945,坡道平面,26.37,0,,RPWOMLTKKHPFFGF17CA
三重區,房地(土地+建物),新北市三重區重新路一段121~150號,4.87,其他,,,1090110,土地1建物1車位0,十六層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1011220,89.66,2,2,1,有,有,12922000,144122,,0.0,0,向政府機關承購之案件。;,RPOPMLTKKHPFFGF09CA
三重區,房地(土地+建物),新北市三重區中正南路250巷1~30號,6.2,住,,,1090105,土地5建物1車位0,二十二層,三十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0970627,82.37,2,2,1,有,有,12400000,150540,,0.0,0,含增建或未登記建物。;夾層,RPTPMLNKKHPFFGF98CA
三重區,房地(土地+建物)+車位,新北市三重區中正南路250巷1~30號,8.98,住,,,1090102,土地5建物1車位1,二十層,三十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0970627,159.19,3,2,2,有,有,18080000,113575,坡道平面,35.0,0,,RPWNMLLKKHPFFGF88CA
淡水區,房地(土地+建物)+車位,新北市淡水區義山路一段361~390號,19.34,住,,,1081221,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070713,134.4,3,2,2,有,有,8250000,61384,坡道平面,26.84,0,,RPTOMLOJLHPFFEF78CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段126巷61~90號,19.84,住,,,1081229,土地1建物1車位1,八層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050816,148.81,3,2,2,有,有,9460000,63571,坡道平面,36.51,0,,RPVRMLTKKHPFFEF17CA
八里區,房地(土地+建物),新北市八里區中華路二段511~540號,8.69,住,,,1090108,土地1建物1車位0,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840715,83.61,2,2,1,有,有,4380000,52386,,0.0,0,,RPQTMLTKKHPFFEF86CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路二段31~60號,25.23,住,,,1081225,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070227,161.0,3,2,2,有,有,8300000,53718,坡道平面,29.76,1250000,,RPVTMLLKKHPFFEF56CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路二段31~60號,25.75,住,,,1081210,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070227,160.68,3,2,2,有,有,8870000,56676,坡道平面,29.76,1450000,,RPTUMLLKKHPFFEF09CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路三段172巷1~30號,20.62,住,,,1090103,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041028,161.64,3,2,2,有,有,9300000,57535,坡道平面,28.13,0,,RPVNMLNKKHPFFEF78CA
汐止區,房地(土地+建物)+車位,新北市汐止區康寧街751巷1~30號,14.12,其他,,,1081225,土地2建物1車位1,五層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850718,128.72,2,2,1,有,有,8250000,64093,坡道平面,37.36,0,,RPXOMLRJKHPFFDF66CA
汐止區,房地(土地+建物)+車位,新北市汐止區福德一路206巷1~30號,29.42,住,,,1081231,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981028,188.87,4,2,2,有,有,17800000,94245,坡道平面,35.67,0,含增建或未登記建物。;,RPRNMLRKKHPFFDF68CA
淡水區,房地(土地+建物)+車位,新北市淡水區八勢路1~30號,55.79,住,,,1081026,土地1建物1車位2,十六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070207,278.88,4,2,2,有,無,25360000,112863,坡道平面,86.08,3600000,,RPVNMLRJKHPFFEF09CA
汐止區,房地(土地+建物),新北市汐止區大同路二段241~270號,5.07,住,,,1081128,土地1建物1車位0,二十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840126,63.89,1,1,1,有,有,6300000,98607,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOPMLOLKHPFFDF38CA
新店區,房地(土地+建物)+車位,新北市新店區達觀路22巷1~30號,38.22,,山坡地保育區,丙種建築用地,1081214,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850710,108.06,2,2,1,有,有,5100000,47196,坡道平面,0.0,0,,RPPNMLRJKHPFFCF28CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段225巷1~30號,18.66,住,,,1081229,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941221,133.24,3,2,2,有,有,10300000,77304,坡道平面,19.5,0,,RPROMLSKKHPFFBF68CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段225巷1~30號,18.03,住,,,1081222,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941221,131.39,3,2,2,有,有,10500000,79915,坡道平面,21.52,0,,RPSNMLNKKHPFFBF18CA
新莊區,房地(土地+建物),新北市新莊區中原路181~210號,9.66,住,,,1081220,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970527,105.25,3,2,2,有,有,12960000,123135,,0.0,0,,RPROMLMKKHPFFBF08CA
板橋區,房地(土地+建物)+車位,新北市板橋區民族路181~210號,23.29,住,,,1081111,土地1建物1車位1,二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010612,230.83999999999997,3,2,2,有,有,29650000,128444,坡道平面,38.0,0,含增建或未登記建物。;,RPQQMLOKKHPFFAF28CA
泰山區,房地(土地+建物)+車位,新北市泰山區仁愛路100巷31~60號,15.1,商,,,1090107,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931021,156.2,4,2,2,有,有,14580000,93348,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVOMLRJKHPFFBF88CA
板橋區,房地(土地+建物)+車位,新北市板橋區南雅南路二段121~150號,35.19,住,,,1081117,土地2建物1車位2,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000602,333.53999999999996,4,2,3,有,有,47200000,164099,坡道平面,73.94,4600000,,RPRNMLTJKHPFFAF48CA
土城區,房地(土地+建物),新北市土城區明德路二段181~210號,18.25,住,,,1081218,土地1建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860725,113.39999999999999,3,2,2,有,有,12500000,110229,,0.0,0,含增建或未登記建物。;,RPRRMLKKKHPFFAF08CA
板橋區,房地(土地+建物),新北市板橋區金門街31巷1~30號,21.47,住,,,1081221,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0791221,145.31,4,2,2,有,有,11630000,80036,,0.0,0,,RPTOMLPKKHPFFAF48CA
新莊區,房地(土地+建物)+車位,新北市新莊區立信三街31~60號,13.14,住,,,1081216,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940331,121.88,2,2,1,有,有,12600000,103380,坡道平面,0.0,0,,RPPOMLKKKHPFFBF67CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段191巷1~30號,21.59,住,,,1081226,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970411,181.59,4,2,2,有,有,14840000,81723,坡道平面,17.29,0,含增建或未登記建物。;,RPOSMLLKKHPFFBF08CA
新莊區,房地(土地+建物),新北市新莊區中平路110巷1~30號,15.56,住,,,1081230,土地1建物1車位0,十三層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800309,114.64000000000001,2,2,2,有,有,9000000,78507,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLNKKHPFFBF48CA
泰山區,房地(土地+建物)+車位,新北市泰山區泰林路二段529巷1~30號,18.05,住,,,1090113,土地2建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821130,151.64000000000001,3,2,2,有,有,7850000,51767,坡道平面,0.0,0,,RPSQMLMKKHPFFBF38CA
新莊區,房地(土地+建物)+車位,新北市新莊區青山路一段61~90號,18.81,住,,,1090112,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940906,179.79,4,2,2,有,有,12400000,68969,坡道平面,26.42,0,含增建或未登記建物。;,RPXPMLTKKHPFFBF86CA
新店區,房地(土地+建物),新北市新店區新坡一街61~90號,30.21,,山坡地保育區,丙種建築用地,1081110,土地1建物1車位0,六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860516,73.16,2,2,1,有,有,9200000,125752,,0.0,0,含增建或未登記建物。;,RPOOMLLKKHPFFCF77CA
新店區,房地(土地+建物),新北市新店區寶橋路78巷61~90號,8.45,住,,,1081208,土地1建物1車位0,十層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020829,85.47,2,1,1,有,有,14200000,166140,,0.0,0,含增建或未登記建物。;,RPSPMLKKKHPFFCF18CA
新店區,房地(土地+建物)+車位,新北市新店區安民街3巷1~30號,50.4,住,,,1081214,土地3建物1車位1,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871027,172.43,4,2,2,有,有,12680000,73537,坡道平面,33.27,0,,RPXNMLKKKHPFFCF48CA
新店區,房地(土地+建物)+車位,新北市新店區民權路91~120號,19.0,住,,,1090101,土地1建物1車位1,十九層,二十七層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0941226,189.74,3,2,2,有,有,30500000,180215,坡道平面,34.37,2500000,,RPPNMLTJKHPFFCF48CA
新店區,房地(土地+建物)+車位,新北市新店區達觀路14巷1~30號,36.5,,山坡地保育區,丙種建築用地,1090104,土地2建物1車位1,五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850710,103.81,2,2,1,有,有,4730000,45564,坡道平面,0.0,0,,RPPOMLMKKHPFFCF97CA
淡水區,房地(土地+建物)+車位,新北市淡水區八勢路50巷61~90號,87.38,住,,,1081210,土地1建物1車位1,六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1070521,300.64,4,2,3,有,有,36550000,131709,坡道平面,37.94,1950000,,RPUPMLNKKHPFFEF88CA
八里區,房地(土地+建物)+車位,新北市八里區忠孝路301~330號,23.9,住,,,1081219,土地2建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071022,138.14,2,2,1,有,有,7380000,61907,坡道平面,32.66,850000,,RPPPMLRKKHPFFEF78CA
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路二段211~240號,24.24,住,,,1081222,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080828,161.22,2,2,2,有,有,10200000,67552,坡道平面,33.17,1550000,,RPXSMLMKKHPFFEF76CA
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段306巷9弄31~60號,26.6,住,,,1081219,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020902,181.35,4,2,2,有,有,11000000,60656,坡道平面,25.68,0,,RPUQMLRLKHPFFEF86CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段99巷1~30號,20.14,住,,,1081225,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061205,143.9,2,1,1,有,有,7900000,54899,坡道平面,34.62,0,,RPOOMLMKLHPFFEF18CA
樹林區,房地(土地+建物),新北市樹林區大安路111巷1~30號,14.34,住,,,1090104,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831210,110.19,3,2,2,有,有,7500000,68064,,0.0,0,,RPWNMLKLKHPFFIF09CA
新莊區,房地(土地+建物),新北市新莊區民安路188巷8弄1~30號,5.0,商,,,1081124,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901219,56.25,2,1,1,有,有,6180000,109867,,0.0,0,含增建或未登記建物。,RPXSMLKKKHPFFBF98DA
泰山區,房地(土地+建物)+車位,新北市泰山區仁愛路100巷1~30號,10.91,商,,,1081119,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931021,124.82999999999998,3,2,2,有,有,10780000,86357,坡道平面,0.0,1500000,含增建或未登記建物。,RPQQMLKKKHPFFBF08DA
新店區,房地(土地+建物)+車位,新北市新店區中興路三段211~240號,25.49,住,,,1081222,土地1建物1車位2,十九層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000701,319.3,6,2,3,有,有,54880000,183113,坡道平面,46.9,5000000,含增建或未登記建物。權利人兩位。,RPXNMLNKKHPFFCF88DA
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路二段189巷121~150號,54.78,住,,,1081223,土地1建物1車位2,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990615,321.89,3,2,2,有,有,25300000,79771,坡道平面,34.82,2400000,原4個坡道車道機械車位變更為2個坡道車道平面車位.,RPVQMLQLKHPFFEF96DA
樹林區,房地(土地+建物)+車位,新北市樹林區日新街1~30號,28.17,商,,,1081129,土地1建物1車位1,八層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970507,192.62,3,2,2,有,有,19250000,117934,坡道平面,42.96,1600000,含增建或未登記建物。,RPVPMLRJKHPFFIF17DA
板橋區,房地(土地+建物)+車位,新北市板橋區光環路二段1~30號,41.29,住,,,1081129,土地1建物2車位2,一層，見其他登記事項,十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1021226,354.11,5,3,4,有,有,59000000,177857,坡道平面,44.31,3900000,,RPPNMLLKLHPFFAF87EA
三重區,房地(土地+建物)+車位,新北市三重區仁義街271~300號,24.9,住,,,1081227,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961214,153.01,3,2,2,有,有,16480000,112632,坡道平面,24.45,2000000,含增建或未登記建物。,RPUOMLLKKHPFFGF88DA
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路三段1~30號,14.14,住,,,1081231,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961005,98.63,2,2,1,有,有,6580000,71562,坡道平面,23.45,1200000,含增建或未登記建物。,RPRTMLMKKHPFFEF98DA
汐止區,房地(土地+建物)+車位,新北市汐止區大同路二段241~270號,14.78,住,,,1090104,土地1建物1車位1,七層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001223,177.2,4,2,2,有,有,20100000,116235,坡道平面,19.76,1800000,含增建或未登記建物。,RPPNMLNLKHPFFDF28DA
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段391~420號,13.03,商,,,1090104,土地2建物1車位1,八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950825,133.07,2,2,1,有,有,10500000,96669,坡道平面,37.91,1300000,,RPXNMLQKKHPFFBF09DA
三峽區,房地(土地+建物)+車位,新北市三峽區學府路151~180號,20.2,住,,,1090110,土地1建物1車位1,一層，夾層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980420,163.73,4,2,3,有,有,15000000,91614,坡道平面,13.57,0,,RPQNMLRLKHPFFIF56CA
樹林區,房地(土地+建物),新北市樹林區俊英街181~210號,5.66,住,,,1081220,土地1建物1車位0,十五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840211,60.589999999999996,2,2,1,有,有,5000000,82522,,0.0,0,,RPSPMLKLKHPFFIF88CA
三峽區,房地(土地+建物)+車位,新北市三峽區學府路91~120號,23.36,住,,,1081213,土地1建物1車位2,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980420,203.23000000000002,4,2,2,有,有,16350000,78446,坡道平面,30.5,2800000,,RPPNMLLKKHPFFIF38CA
三重區,建物,新北市三重區集賢路151~180號,0.0,,,,1081231,土地0建物1車位2,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041223,336.22,4,2,3,有,有,10230000,33192,坡道平面,56.94,960000,建商與地主合建案。;,RPRPMLOJLHPFFGF88CA
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路二段189巷31~60號,13.9,住,,,1090130,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020223,112.95,2,2,2,有,有,9080000,80390,坡道平面,27.17,0,交易總價包含全屋全新裝潢及家電設備,RPQPMLQJLHPFFEF78CA
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路一段481~510號,27.2,住,,,1081220,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971008,185.01,3,2,2,有,有,9300000,50268,坡道平面,31.52,0,,RPSNMLOLKHPFFEF68CA
淡水區,房地(土地+建物)+車位,新北市淡水區新民街一段61~90號,31.35,住,,,1081230,土地1建物1車位1,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981225,184.36,3,2,2,有,有,13200000,71599,坡道平面,29.92,0,,RPQQMLOLKHPFFEF78CA
淡水區,房地(土地+建物),新北市淡水區八勢路2巷1~30號,18.53,住,,,1081129,土地2建物1車位0,十四層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080509,94.13,2,2,1,有,有,11040000,117285,,0.0,0,,RPXRMLMKKHPFFEF66CA
淡水區,房地(土地+建物)+車位,新北市淡水區八勢路2巷1~30號,22.13,住,,,1081214,土地2建物1車位1,十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080509,155.52,2,2,2,有,有,14730000,116235,坡道平面,44.28,1800000,,RPPSMLMKKHPFFEF58CA
